,ENCFF855XWL,ENCFF394ILT,ENCFF753UVR,ENCFF423HWS,ENCFF428XME,ENCFF827OWX,ENCFF119HDC,ENCFF424IRB,ENCFF346AVD,ENCFF983TON,ENCFF945PKC,ENCFF817OKW,ENCFF840BXH,ENCFF087HIG,ENCFF517MBY,ENCFF187MBB,ENCFF026RES,ENCFF613KZJ,ENCFF874LJS,ENCFF492AZH,ENCFF928HTH,ENCFF077WSJ,ENCFF977LKL,ENCFF564OCC,ENCFF811GWB,ENCFF622GIX,ENCFF141QVV,ENCFF437SBD,ENCFF702OQW,ENCFF296NWQ,ENCFF467YZL,ENCFF375GZN,ENCFF443YAW,ENCFF559ZBP,ENCFF601YUN,ENCFF959RYF,ENCFF865DDB,ENCFF567QQP,ENCFF075BWE,ENCFF434PBY,ENCFF785XEV,ENCFF470PDD,ENCFF995TKW,ENCFF625JKM,ENCFF463OCW,ENCFF645YXV,ENCFF754CFM,ENCFF538UNB,ENCFF889KIG,ENCFF946HWJ,ENCFF392GLP,ENCFF589FYO,ENCFF494FJB,ENCFF067MGG,ENCFF729CFS,ENCFF385QYX,ENCFF905HDC,ENCFF800IDT,ENCFF074PXG,ENCFF565UUV,ENCFF344UVE,ENCFF614WZC,ENCFF611QTT,ENCFF873NQS,ENCFF682HIM,ENCFF730IMW,ENCFF018VLM,ENCFF021WXP,ENCFF545SIA,ENCFF755NNR,ENCFF253JUY,ENCFF688ZST,ENCFF837PEP,ENCFF006ELI,ENCFF461VEI,ENCFF850VDF,ENCFF538RSM,ENCFF399REE,ENCFF062GEP,ENCFF434PFO,ENCFF080DVI,ENCFF141FGO,ENCFF513ONW,ENCFF101KOX,ENCFF794XRI,ENCFF354BKY
ENSG00000275670.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265253.1,0,3,0,1,1,0,2,3,1,1,1,2,0,0,0,0,0,1,1,0,0,0,7,11,12,0,0,1,1,0,2,0,0,0,0,0,1,8,22,11,10,0,0,1,1,4,4,6,1,7,8,27,34,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,50,1,1,0,1,1,35,0,0,2
ENSG00000284134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000264623.3,4,38,3,2,7,1,3,4,3,5,5,3,2,3,7,5,28,11,11,15,6,33,4,9,4,1,2,8,9,8,3,10,1,6,8,6,2,3,5,7,8,2,0,5,2,4,2,20,6,4,1,5,18,1,2,7,3,1,4,0,4,3,2,20,9,4,5,4,0,6,1,1,2,4,5,4,5,3,8,1,2,1,6,1,5,6
ENSG00000265433.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284121.1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000264477.1,0,0,0,0,0,0,0,1,2,0,1,4,2,2,28,20,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1,0,0,1,0,0,0,0,2,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000284421.1,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,3,2,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,1,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000266383.1,2,25,2,1,0,4,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,3,1,3,1,3,0,0,0,0,0,0,0,1,3,2,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,2,3,2,0,0,1,1,0,1,0,0,0,0,0,0,4,3,1,0,7,0,0,0,2,6,0,2
ENSG00000276656.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265981.1,0,0,2,2,0,0,3,0,5,7,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,6,10,0,0,2,0,2,0,0,4,3,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,4,0,1,0,0,0,0,0
ENSG00000264986.1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
ENSG00000221737.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275067.1,0,9,0,0,0,0,1,1,1,2,0,2,0,1,0,0,1,1,0,1,0,1,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,3,1,1,0,1,0,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
ENSG00000276083.1,0,12,0,1,1,2,16,1,0,2,2,1,0,1,0,0,8,0,0,1,1,2,2,1,1,0,0,1,1,2,1,1,0,2,2,1,5,0,1,8,12,1,0,0,0,7,1,3,1,0,0,0,0,0,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,0,2,1,5,0,1,2
ENSG00000278658.1,0,7,0,0,0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,1,0,4,0,1,2,0,6,0,0,3,2,0,0,0,0,3,2,0,1,3,0,2,0,1,0,3,4,1,2,2,0,1,5,0,0,0,0,1,2,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,3
ENSG00000265859.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277723.1,4,36,6,0,1,1,8,0,1,2,4,2,0,0,0,0,1,3,2,1,0,1,2,2,1,0,0,1,2,5,1,1,1,1,1,3,1,0,3,3,8,2,1,1,3,1,4,0,0,2,1,5,25,4,1,3,1,0,4,2,1,3,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,2,0,1,1,2,0,1,5
ENSG00000284561.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264330.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263634.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207779.1,2064,14365,1408,1603,614,1559,7997,3454,2285,3873,1744,6483,706,1263,1899,2785,4237,3851,3984,1786,830,3023,8250,13667,8113,1444,1387,1962,1666,1693,1666,533,277,228,352,2191,3195,2233,3888,13547,14910,3055,1614,3330,2753,7898,5364,3685,2964,2720,1036,7617,26963,1403,1116,2186,1872,993,4664,2279,4841,4765,2687,3133,2237,672,1387,1082,1054,2737,936,969,639,1284,2156,3252,3258,3267,3198,697,3911,529,11555,4405,4880,8674
ENSG00000198987.1,685,5203,235,531,564,608,1228,1356,750,507,1164,1596,92,170,1261,1405,2872,311,221,1039,560,2155,3282,3798,2569,254,686,250,448,538,287,265,130,105,234,1998,2167,245,1898,8300,4739,776,412,686,641,3914,4992,953,1267,107,138,284,747,448,243,953,294,629,602,543,441,238,537,564,364,435,773,786,937,691,423,278,348,1279,1413,395,666,1243,1596,762,1909,1225,2413,1876,691,2764
ENSG00000221251.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
ENSG00000207717.1,1,4,0,2,1,2,2,13,3,0,11,0,0,2,1,0,0,2,6,2,34,5,1,1,4,2,2,6,3,0,4,0,0,0,1,17,16,6,0,53,57,0,1,0,0,50,45,16,20,3,1,1,12,3,2,8,4,3,13,7,5,8,0,8,3,0,1,1,0,3,0,0,3,2,2,2,4,7,6,4,6,29,10,14,28,11
ENSG00000283474.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207963.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264974.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0
ENSG00000283333.1,6,29,5,5,3,4,13,7,1,3,7,13,6,4,6,6,34,0,0,3,1,2,4,3,4,5,20,5,5,3,1,5,1,2,0,21,12,1,2,27,6,3,0,2,2,12,16,6,9,3,3,3,23,1,2,2,14,3,2,1,3,1,5,4,5,1,4,4,5,10,3,5,1,5,5,4,0,3,5,0,4,2,3,14,9,6
ENSG00000263932.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221120.1,2,11,0,0,0,0,1,441,352,967,1649,866,2,1,0,0,0,5,6,5,0,1,1,1,0,0,5,57,80,38,57,2,1,0,1,0,0,4,15,1,3,0,0,1,0,5,1,168,100,6,11,31,41,0,0,0,1,1,27,23,16,15,4,15,5,1,0,1,0,0,0,2,1,0,0,0,19,0,1,0,1,0,17,1,5,0
ENSG00000264614.1,1,30,4,1,1,0,1,2,0,1,4,1,1,1,0,0,4,30,27,22,6,46,2,1,0,0,0,3,1,3,4,1,0,0,0,3,1,0,2,3,1,1,2,1,1,1,0,6,3,2,0,3,12,4,1,0,1,0,1,1,2,0,2,2,1,1,2,0,1,0,0,1,1,1,2,1,0,0,2,0,1,3,3,0,1,1
ENSG00000265470.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283958.1,11,48,5,3,7,1,11,51,13,29,24,77,5,9,9,14,29,11,8,8,9,48,73,73,28,11,12,15,18,39,42,3,1,1,5,10,15,30,73,75,125,61,21,34,36,24,42,31,38,7,6,6,24,11,5,2,8,1,22,15,21,8,29,27,12,12,5,19,10,19,19,1,2,1,6,5,14,36,5,4,11,4,92,67,7,13
ENSG00000207651.1,16355,117670,9200,13928,9951,9010,17010,19433,12323,14502,15175,14937,2099,5196,10100,7499,30536,13376,9290,24707,7683,60727,18394,21967,16596,6298,32449,7229,9259,12171,7429,11201,6382,3305,6126,27813,22720,10033,27494,29328,29109,12146,8036,9403,8317,32901,15008,29224,9055,12254,10494,25131,100788,16976,8054,14790,9406,7113,7326,4159,5059,3716,6988,7544,3317,15719,23143,26309,24694,7925,9558,9460,12424,14103,17147,14204,36327,11510,17081,6892,7902,3954,43979,78671,7915,19849
ENSG00000216058.1,1,8,1,4,3,2,1,2,2,1,4,0,0,0,1,1,4,2,0,4,0,3,4,3,0,0,2,0,1,1,0,186,135,53,95,4,6,0,2,9,6,298,124,266,284,14,3,1,0,5,5,19,20,0,1,2,1,4,2,2,3,0,0,0,0,1,3,0,2,354,123,73,4,0,4,2,1,1,2,3,2,1,0,3,26,2
ENSG00000265333.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ENSG00000207650.1,2,9,0,1,0,1,4,0,1,1,1,0,0,0,2,2,1,0,0,1,1,4,0,1,0,0,0,0,2,0,1,0,0,2,0,3,3,0,1,4,10,0,0,1,0,3,0,0,6,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,3,5,0,0,0,2,1,0,1,6,1,0,1
ENSG00000276489.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ENSG00000265850.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
ENSG00000284146.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207642.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284587.1,1,7,2,2,1,0,3,0,0,4,0,9,0,0,0,0,0,2,2,1,0,0,1,1,1,0,0,3,0,1,0,0,0,1,0,0,2,1,1,4,5,0,0,0,1,3,2,1,2,0,0,0,9,0,0,1,1,0,1,0,0,3,3,1,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
ENSG00000284276.1,8,69,5,8,5,1,74,1,2,5,2,7,0,0,0,1,0,11,5,4,1,6,9,8,9,1,0,0,0,0,0,4,0,0,0,9,5,2,1,8,3,0,0,0,0,6,6,0,0,1,1,3,28,2,0,1,2,0,8,10,10,12,1,4,1,1,0,0,0,0,0,0,0,8,2,3,3,1,6,0,2,7,2,1,3,8
ENSG00000263631.1,14,97,11,7,5,4,27,2,2,0,0,2,0,0,1,2,1,2,0,4,1,2,0,0,2,0,1,0,0,0,0,33,16,14,18,18,13,1,0,1,1,1,1,0,0,1,1,2,0,1,0,3,7,2,3,2,1,0,0,0,0,0,1,0,0,1,1,2,3,2,4,0,0,38,40,7,0,1,31,1,2,1,3,2,2,0
ENSG00000264658.1,0,7,0,1,0,1,2,0,0,0,1,0,1,0,7,0,5,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,1,2,3,0,1,1,1,0,0,1,1,2,13,0
ENSG00000266690.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207807.1,3749,24774,1394,1340,135,144,4043,5140,2809,3589,4807,4836,107,176,285,39,769,1742,1631,1331,409,2512,13418,12038,17316,554,107,1877,2528,2300,1726,26199,15805,12475,17473,4831,343,567,3126,2785,1683,2264,1208,2124,2324,180,770,4763,2673,350,241,548,4369,2203,763,1231,1345,98,602,320,616,541,6030,6667,3824,148,583,301,591,1557,528,415,246,3355,4418,3208,1028,368,4629,149,71,315,2298,258,5816,2095
ENSG00000221275.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264931.1,0,11,1,1,0,1,4,3,2,2,3,4,0,0,0,0,2,2,3,0,1,1,1,2,4,0,2,1,2,0,0,3,3,3,3,2,1,4,2,5,7,0,0,2,0,5,1,2,0,5,2,5,22,4,2,1,0,0,3,0,0,0,1,0,1,0,3,2,2,2,0,1,1,0,0,1,6,2,1,0,1,0,13,1,4,1
ENSG00000207716.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000266240.1,1,1,2,0,0,0,3,0,1,3,2,2,3,1,1,1,11,0,1,0,0,1,11,7,2,0,1,0,0,1,1,0,0,0,1,4,0,10,1,3,9,3,0,0,2,2,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,1,2,6,6,0,2,2,4,0,0,2,1,2,0,0,6,4,1,1,1,0,0,0,3,1
ENSG00000207732.1,41,322,18,41,24,28,56,385,244,307,436,642,17,22,43,53,29,13,12,5,2,10,622,650,887,93,72,14,15,52,40,15,9,4,6,107,129,43,24,627,574,80,59,52,66,265,500,38,61,68,38,88,409,64,29,83,54,60,45,19,34,34,103,142,68,62,126,164,98,56,43,65,71,56,53,62,54,45,53,12,109,27,97,132,176,375
ENSG00000283281.1,0,2,0,0,0,0,0,1,2,11,1,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,2,0,0,0,0,0,18,9,14,0,13,7,14,6,0,0,1,3,66,0,0,0,0,8,1,0,0
ENSG00000207697.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
ENSG00000283275.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283207.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264319.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207944.1,783,7000,401,642,225,272,3615,2709,1696,2720,2228,4360,2418,3291,4183,3687,8944,2308,1886,2559,543,4181,1677,1329,1729,867,3787,1541,1640,2436,2726,368,263,188,327,2229,2564,1052,2026,3318,10105,981,678,996,808,2843,2504,1641,2911,2662,1166,4243,18134,1096,811,1401,494,505,1604,1065,1603,1568,1176,1306,879,639,2101,3353,1613,4750,1465,1445,1110,476,498,862,1568,1460,782,150,1184,1282,3834,2793,3565,2944
ENSG00000264621.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000263642.1,0,3,0,1,0,1,0,9,20,17,7,19,0,0,0,0,1,2,1,0,1,12,5,3,3,0,0,5,3,5,2,0,1,0,0,2,3,2,9,18,17,0,0,2,0,22,8,5,2,0,0,1,10,1,0,0,1,0,3,3,3,2,13,4,4,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,5,3,7,0,1,13
ENSG00000277388.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264585.1,15,107,12,2,16,2,41,17,18,63,106,289,17,10,9,7,59,5,5,11,4,9,18,39,22,10,12,5,14,15,19,1,2,0,1,4,3,25,142,11,31,10,3,5,5,7,3,18,14,12,5,12,42,6,4,1,17,7,26,12,20,19,14,8,4,5,2,6,4,15,7,5,0,2,5,18,29,7,3,5,2,2,68,4,1,1
ENSG00000265829.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221563.1,4,1345,0,0,0,0,0,1,0,0,0,0,157,40,0,0,0,78,0,77,52,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,19,0,13,9,1,4,0,30,0,0,0,28,15,3,10,0,0,0,3,31,1,0,32,13,0,1,0,0,3,1,94,0,0,0,0,0,0,0,0
ENSG00000263445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000283682.1,0,2,0,0,4,1,0,1,1,0,1,1,1,0,0,0,0,50,36,74,71,275,2,1,3,1,3,0,0,0,2,0,0,0,1,10,8,1,0,9,6,0,2,1,4,5,6,4,1,1,0,2,0,1,1,1,5,4,0,0,0,1,5,9,7,0,1,0,0,0,0,0,0,2,4,4,1,0,2,0,0,1,0,25,2,5
ENSG00000266270.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207746.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266421.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
