,ENCFF697HYA,ENCFF343RGE,ENCFF652ODI,ENCFF375BRV,ENCFF985RQJ,ENCFF330FJJ,ENC4_96,ENCFF404KPA,ENCFF849AXD,ENCFF165FED,ENCFF379DIZ,ENCFF851ANC,ENCFF572XTJ,ENCFF154DXX,ENCFF025FWJ,ENCFF029ISG,ENCFF161OLK,ENCFF671ZNH,ENCFF445FDO,ENCFF721EFA,ENCFF467CBW,ENCFF102FBO,ENCFF806AZX,ENCFF493QIX,ENCFF019UKW,ENCFF416PRK,ENCFF249CRJ,ENCFF412MPY,ENCFF012JGW,ENCFF242CUN,ENCFF827ROM,ENCFF862HPX,ENCFF378UCJ,ENCFF221TXA,ENCFF585ZQW,ENCFF065WRR,ENCFF956BAL,ENCFF385QZD,ENCFF498GDT,ENCFF991OTZ,ENCFF520TSX,ENCFF174IVI,ENCFF993DXL,ENCFF584KCO,ENCFF156WYO,ENCFF596SHW,ENCFF045TDA,ENCFF576ASU,ENC4_100,ENCFF820WYV,ENCFF588XBZ,ENC4_98,ENCFF971DKB,ENCFF544EMI,ENCFF042BAS,ENCFF317BBO,ENCFF495VKU,ENCFF376TSX,ENCFF123PWO,ENCFF723WVP,ENCFF118WQY,ENCFF243NHM,ENCFF076HOW,ENCFF686YKV,ENCFF813YRI,ENCFF766VLD
ENSG00000264477.1,0,0,0,5,7,23,10,13,8,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,1,0,0,0,5,1,3,0,4,1,30,46,0,0,0,312,135,1,207,41,0,2,0,1,11,17,3,2,0,21,4,2,8,13
ENSG00000284421.1,1,2,1,0,2,2,2,0,0,0,0,1,0,0,0,7,1,7,2,1,1,1,1,1,0,2,0,0,4,1,0,1,2,1,2,1,2,0,1,0,1,3,6,6,0,0,3,20,7,0,37,23,6,2,0,1,3,0,0,0,3,3,2,2,0,0
ENSG00000266383.1,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,23,42,0,0,1,55,38,3,186,89,1,1,0,0,1,12,1,1,1,4,3,3,1,3
ENSG00000276656.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265981.1,0,0,0,0,0,0,0,7,1,3,2,4,0,0,0,0,0,0,0,0,0,15,22,14,0,0,0,0,1,3,0,0,0,1,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264986.1,1,1,2,8,5,5,1,6,2,3,1,2,6,10,33,0,5,1,3,5,4,1,1,1,0,1,3,1,2,0,0,1,1,0,1,4,1,0,2,0,2,2,2,0,0,4,1,4,4,1,6,1,0,2,0,0,0,1,7,1,0,0,1,1,0,4
ENSG00000221737.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275067.1,1,3,2,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,4,3,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,2,3,3,1,4,1,21,19,5,25,13,4,0,1,1,1,0,1,0,0,2,1,5,0,0
ENSG00000276083.1,11,80,55,4,5,3,1,3,0,2,0,1,21,26,42,10,39,35,82,178,343,16,24,6,7,4,9,4,5,11,2,89,78,5,0,15,0,0,1,0,17,1,3,4,1,6,4,44,33,4,10,9,1,5,4,6,8,4,3,1,9,2,1,1,2,13
ENSG00000278658.1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,7,4,1,2,0,3,3,11,0,0,0,1,7,11,2,0,0,3,0,0,0,0,0,0,2,0,0,3,0,1,2,12,5,2,11,7,1,2,0,1,1,3,0,0,1,1,3,4,1,0
ENSG00000265859.1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000277723.1,0,0,0,0,1,4,1,0,1,0,0,0,2,0,2,9,0,0,0,0,0,4,4,4,17,8,1,1,4,17,4,0,0,6,2,4,0,2,0,0,35,15,2,0,9,4,3,11,9,6,9,8,16,8,4,6,2,6,6,2,0,3,6,15,0,1
ENSG00000284561.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,4,4,0,0,0,2,0,0,0,0,0,1,0,2,0,0
ENSG00000264330.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263634.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000207779.1,15268,12468,10679,2960,2848,5008,3226,2913,1900,889,571,2411,4019,4956,6414,5096,3223,2977,14269,7207,8897,12443,13275,18991,5108,3328,1635,2066,2360,2433,1619,11789,9515,5319,7745,18072,3053,1016,1835,313,5007,4674,6351,11028,648,899,1504,28316,19074,4929,15010,7909,3666,4398,1929,4698,11075,12156,7991,5988,3297,2610,1227,1622,2383,1548
ENSG00000198987.1,3814,26663,27160,183,200,1007,541,103,145,313,242,503,1163,1185,2120,1251,1090,1011,3725,35968,38770,1413,1745,1578,304,730,483,731,1263,689,470,6041,3995,739,1624,2622,433,1031,397,132,1480,1771,808,1078,436,1073,810,3133,2082,1831,3622,2238,361,219,374,825,3663,4243,505,651,1175,616,141,157,3186,1005
ENSG00000221251.1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1876,308,1549,23,1,0,0,0,0,0,0,2,2,3,0,0,22,17,0,0,0,0,0,0,0,19,1,0,0,5
ENSG00000207717.1,199,4199,2594,61,44,528,316,78,82,40,64,82,0,0,0,5,0,1,0,1,1,6,2,1,0,1,69,64,3,0,2,0,0,106,203,17,23,22,18,15,697,39,925,1053,29,14,5,188,115,1320,8955,6006,49,53,4,2,1265,788,41,30,33,293,76,99,156,272
ENSG00000283474.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207963.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264974.1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1
ENSG00000283333.1,8,9,11,9,7,29,17,8,5,8,13,12,4,3,4,13,3,2,15,7,7,3,0,3,3,3,5,9,5,4,5,20,29,4,20,7,13,4,17,1,23,12,17,16,1,5,3,159,121,18,75,43,2,9,1,4,33,38,33,23,5,18,6,8,3,2
ENSG00000263932.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221120.1,0,0,1,1,1,3,2,1,2,1,1,1,83,122,171,19,14,5,0,0,0,38,21,6,0,0,11,1,0,2,2,0,0,0,41,10,1,0,4,1,8,2,1003,1466,0,0,0,35,31,10,5933,3635,87,83,0,0,14,13,2,0,0,275,1,0,172,940
ENSG00000264614.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,39,20,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,2,1,1,0,0,0,4,3,0,2,0,6,11,1,3,0,0,1,0,0,0,0,0,0,0
ENSG00000265470.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283958.1,95,8,7,9,14,43,25,6,6,4,8,26,2,1,43,90,7,11,46,11,9,8,4,89,17,22,12,14,79,87,214,3,4,35,25,62,13,24,12,0,167,60,10,29,21,40,35,231,180,176,115,73,22,23,0,4,38,56,20,9,35,49,34,30,25,36
ENSG00000207651.1,251,309,147,2359,2520,6502,3009,2389,2261,2278,1587,2795,13340,11639,19980,50961,67884,26314,156,4,1,9649,9226,7487,8198,8462,3852,2985,6543,4931,3849,1,2,22125,10210,19088,3133,3196,4863,1022,51416,49975,2860,3877,13143,22428,12544,43531,30681,10616,14429,6307,22180,19596,9815,21337,10856,29137,7237,5048,6213,5996,14356,19155,6457,19859
ENSG00000216058.1,77,678,493,0,0,2,0,0,0,0,0,0,0,2,8,0,0,0,48,189,169,70,29,4,0,0,0,0,0,0,0,48,24,1,3,1,0,0,0,0,45,11,0,0,0,1,0,10,6,100,0,0,18,9,3,6,1,0,2,1,0,2,57,47,6,113
ENSG00000265333.1,0,2,3,0,0,6,1,0,0,0,1,1,0,0,4,4,7,5,0,4,7,0,0,0,2,2,0,0,0,2,9,6,3,1,1,0,0,0,0,0,1,2,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000207650.1,2,8,2,0,0,3,2,0,0,0,0,0,10,6,18,19,25,12,87,188,498,5,9,6,2,0,3,2,0,0,0,248,70,1,6,2,1,0,1,0,1,1,2,0,0,0,2,1,1,2,3,2,2,0,4,3,2,3,1,1,3,5,0,2,5,2
ENSG00000276489.1,0,1,2,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,21,15,0,5,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0
ENSG00000265850.1,0,0,7,0,0,0,0,1,1,0,0,0,2,0,1,3,2,3,2,3,6,1,0,0,0,0,1,0,0,1,0,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0
ENSG00000284146.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207642.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284587.1,2,5,3,6,4,8,6,0,3,3,0,4,4,0,8,11,10,3,4,0,1,5,8,7,1,0,4,2,0,6,8,4,3,4,10,4,1,0,2,0,27,7,9,15,0,1,0,70,49,13,77,42,7,4,0,3,24,15,2,1,1,14,2,9,6,11
ENSG00000284276.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000263631.1,0,2,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,0,0,1,0,1,2,0,1,0,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000264658.1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,6,6,6,0,0,0,3,2,0,13,5,1,0,0,2,2,0,1,1,0,0,0,0,8,6
ENSG00000266690.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207807.1,39,36,10,174,163,387,162,192,205,11,7,16,2376,1869,2025,60,31,11,16,0,2,1647,1951,2582,5,3,209,205,1,1,0,1,1,9,1024,171,12,22,15,39,264,162,184,522,74,52,54,378,242,812,1551,669,610,636,510,998,2697,3733,406,233,18,1210,56,82,801,3476
ENSG00000221275.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264931.1,4,15,10,6,7,29,15,4,5,3,1,2,8,14,29,12,27,27,19,19,24,7,2,4,22,14,6,7,21,34,35,14,7,10,1,4,2,1,5,0,27,15,5,3,0,5,6,106,64,3,48,28,5,0,4,6,4,16,2,5,7,7,2,4,6,8
ENSG00000207716.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000266240.1,0,26,13,1,3,0,0,0,0,0,0,0,3,0,0,3,2,0,4,3,10,2,0,0,0,0,0,1,2,0,0,0,2,3,0,0,0,0,1,0,0,0,2,7,1,0,0,3,3,3,8,4,3,1,2,0,1,1,0,0,0,2,0,0,1,2
ENSG00000207732.1,0,0,0,12,20,75,35,8,9,6,5,39,6,9,31,4,0,0,102,141,132,33,48,30,271,227,14,9,606,231,217,167,78,42,216,13,16,15,12,2,219,178,7,20,21,44,53,204,124,280,53,37,350,340,3,8,183,107,5,6,156,31,73,59,195,16
ENSG00000283281.1,0,0,0,2,1,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4,63,69,0,0,0,6,3,34,243,97,1,6,0,0,0,1,0,0,0,0,1,1,1,0
ENSG00000207697.1,29,94,113,21,28,51,17,15,19,18,20,38,32,55,172,15,180,159,30,116,161,28,23,7,2,0,19,14,9,5,6,130,76,3,2,35,4,0,4,3,9,9,0,5,1,1,0,5,4,0,2,0,0,0,0,1,16,30,7,5,0,1,0,0,2,3
ENSG00000283275.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283207.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264319.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207944.1,58,195,167,57,63,184,117,44,32,35,18,71,294,338,678,3723,2056,2168,592,850,634,167,190,245,4696,2577,74,65,2135,3526,740,355,354,3387,590,825,196,113,199,17,7340,3952,48,45,1791,2798,2998,3354,2417,2101,194,117,7085,7170,1200,2288,284,446,63,71,2483,626,5766,7577,370,1108
ENSG00000264621.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263642.1,32,26,44,16,8,11,5,13,11,1,1,15,3,4,3,3,1,1,5,14,14,19,26,12,0,0,10,12,0,0,0,6,1,0,1,0,4,7,2,1,4,0,3,8,0,0,0,13,7,5,10,9,13,18,0,0,0,0,0,1,0,6,1,2,5,26
ENSG00000277388.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264585.1,106,27,45,12,20,123,71,16,13,11,6,14,11,7,24,63,6,11,97,14,6,3,2,29,12,5,81,62,15,24,27,9,6,16,15,6,8,3,18,6,92,39,43,77,11,49,55,241,162,57,546,331,23,19,2,1,113,56,9,19,94,101,110,96,38,66
ENSG00000265829.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221563.1,0,7,1,0,0,0,0,1,1,0,0,1,0,0,2,435,150,149,2,1,1,2,0,16,0,0,13,7,0,0,0,2,0,1,1367,0,11,6,6,13,132,2,27,20,163,484,347,7,7,237,68,36,124,154,1,3,1720,2660,44,29,174,264,109,131,27,1141
ENSG00000263445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,3,4,1,0,0,0,0,0,0
ENSG00000283682.1,1,47,55,3,4,33,12,8,10,9,10,7,0,0,0,3,0,0,0,0,0,0,0,2,0,0,78,65,1,0,0,0,0,0,1,0,1,3,5,3,40,100,4,3,8,0,0,8,3,35,20,9,0,4,0,0,366,562,160,119,6,1,4,1,19,4
ENSG00000266270.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207746.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266421.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,4,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0
ENSG00000266515.1,3,15,20,2,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,3,0,2,0,0,0,2,1,5,1,0,1,2,0,0,3,8,4,7,0,2,1,0,0,5
ENSG00000263981.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265213.1,8,37,25,7,11,30,8,12,10,9,5,7,13,33,59,57,57,40,168,347,594,16,12,8,4,1,32,19,1,6,5,191,261,6,2,8,6,7,5,4,17,17,4,6,0,7,0,26,15,15,27,14,8,6,3,1,28,40,15,12,1,11,5,5,21,18
ENSG00000273882.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221265.1,2,48,30,1,7,32,12,1,7,0,0,4,115,128,230,2,7,2,14,14,17,4,13,9,10,16,3,7,7,9,3,3,2,10,8,1,4,0,5,0,42,45,5,7,4,5,3,53,35,2,15,9,35,20,7,31,6,2,10,8,4,6,18,28,3,14
ENSG00000207988.1,77,104,139,12,8,8,3,49,21,4,1,7,142,188,197,181,228,189,561,348,414,87,64,40,24,28,19,19,9,19,6,541,453,53,17,51,16,21,20,3,97,32,19,34,2,15,9,119,84,160,25,21,32,46,36,99,60,89,36,41,27,58,23,23,73,104
ENSG00000215961.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199169.1,0,0,0,972,691,1135,345,1275,1313,453,673,4813,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1303,945,0,0,0,0,0,0,0,0,752,1696,1828,333,32,59,80,145,0,0,0,2696,1084,0,264,156,0,1,0,0,0,0,1492,1130,1,308,0,0,4,20
ENSG00000199145.1,1,1,0,881465,833728,1966233,758695,767881,842579,746158,486341,1023565,147,352,8,2,0,0,1,0,2,517,210,0,245,126,1008768,766437,1,6,2,0,0,39,0,6,942677,978265,1145394,292830,38591,83100,184450,258927,12,60,27,918166,656062,1985,631083,273500,2238,2031,161,538,435,743,984343,978598,280,49438,4901,5742,1094,15944
ENSG00000207927.1,1,1,0,1568971,1484260,4319567,1839303,964042,1337156,1450450,1018748,1904933,259,614,17,3,5,0,1,0,1,785,354,3,396,211,3452738,2734593,7,5,1,0,0,48,0,9,1919891,2198149,2121799,944410,68684,169596,269506,395027,21,129,50,2033919,1404301,3196,1371803,600390,2912,2775,271,858,1205,1538,1761305,1598766,1169,115081,5863,6677,3528,39590
ENSG00000199102.1,1,0,0,434241,384262,1190709,419098,364623,467783,286384,160247,338127,61,156,1,0,2,0,0,0,0,190,77,1,78,48,1342555,948702,0,0,0,0,0,11,0,0,392027,395480,697538,276608,16573,29501,70833,111736,6,13,48,607350,448140,493,302817,131054,784,656,72,219,388,403,412036,363492,1775,22821,1432,1588,1147,7162
ENSG00000284463.1,2,0,0,1221558,1213294,2941025,1061131,895307,1481367,1146518,701081,1321897,219,600,19,1,0,2,0,0,0,786,315,3,372,217,2358177,1685128,5,5,0,0,0,69,1,12,1961540,1959326,2277509,650135,46764,113113,232693,365034,14,65,31,1148671,853043,2872,679752,272178,2586,2596,279,819,701,1018,1946955,1880679,535,73035,5911,5193,1893,35107
ENSG00000283193.1,7,26,18,14,10,31,18,5,14,5,1,10,6,6,12,0,0,0,1,0,0,0,0,0,1,1,1,5,0,0,0,0,0,1,0,3,8,9,8,3,5,28,39,63,1,3,4,31,18,0,228,112,3,0,2,7,3,9,25,24,1,0,1,2,2,2
ENSG00000275810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207931.1,4,29,48,76,57,253,131,15,50,12,32,100,168,238,228,1,0,0,267,708,1317,2,3,0,0,0,45,91,0,0,0,351,120,0,6,18,46,24,34,2,84,191,42,73,0,0,0,454,285,7,99,53,145,182,0,0,91,31,18,22,0,51,1,0,33,113
ENSG00000284253.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283550.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265623.1,0,11,11,0,0,6,3,0,2,2,0,4,0,0,1,11,22,12,5,12,6,5,5,4,0,0,2,0,1,1,0,3,4,4,1,0,1,0,4,1,20,3,5,12,0,0,0,28,22,18,39,15,5,3,1,1,19,40,1,1,0,8,2,3,3,9
ENSG00000278438.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221369.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264274.1,5,5,8,1,0,6,2,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,2,1,4,0,0,2,0,6,0,0,0,4,0,1,1,0,1,0,13,14,8,7,1,6,3,11,9,4,58,38,1,0,0,2,0,1,2,2,1,0,0,0,3,2
ENSG00000264678.1,19,81,33,5,4,9,3,0,1,2,2,5,10,13,41,23,44,19,33,16,19,7,8,7,3,2,3,6,6,6,0,12,5,10,4,4,2,3,1,1,11,13,4,8,0,3,1,34,28,3,44,23,5,5,2,3,9,8,2,1,2,2,2,6,2,7
ENSG00000283792.1,0,40,12,0,2,2,1,1,0,0,0,2,1,0,1,2,4,0,4,1,2,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,12,8,0,1,0,1,1,3,0,0,0,0,0,0,0,0
ENSG00000264105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283379.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283468.1,39,14,14,20,26,40,16,27,25,17,16,32,18,26,32,24,9,11,73,22,46,5,15,7,13,12,53,26,2,14,4,33,53,20,14,23,70,65,131,1,68,53,31,47,5,10,9,133,95,27,23,17,32,31,38,85,47,25,64,41,3,28,21,27,14,14
